Last_Read_Heat_Zone_0Avg,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
186.38713,0,0.00046293,0.000825022,0.000136322,0.000199502,0.000937465,1.35E-05,0,0.000109519,4.56E-05,0.000615839,5.34E-06,9.80E-05,0.004643433,0,0.001882925,0.000490973,0.00028492,1.32E-05,6.94E-06,0.000249025,0.001053241,4.00E-05,0.000359769,0.000971483,0.001376331,0.000279953,0.001098011,4.79E-07,4.75E-05,4.80E-05,0.000219502,0.000497268,2.40E-05,2.26E-05,0.001868052,0.000649505,0.001281576,6.35E-05,4.43E-05,0.000431053,3.79E-05,0.000868086,0.002258088,0.000114054,0.000127561,0.002538904,0,0.000198217,0.001883095,0.000877104,0,6.49E-05,0.002544365,0.000252941,0.002286715,0,0.002810768,0.001022204,0,0.002503233,0,0.000171456,1.99E-05,0.00604796,0.000134782,0.007781713,0.000458396,0.001749996,0.002409542,0,0.000582345,0.000228794,4.44E-05,0.000128404,0.002968026,0.000208967,0.003308185,0,0.000247135,7.91E-05,0.000130196,0.000150755,1.87E-05,0.000535054,9.41E-05,0.000334202,0.000205719,5.62E-05,6.15E-06,7.40E-05,3.05E-05,1.01E-05,0
187.55858,6.33E-06,0.00045648,0.000808634,0.000126815,0.000188365,0.000917405,1.62E-05,0,0.000117353,4.27E-05,0.000606769,4.63E-06,9.57E-05,0.004628139,0,0.001834835,0.000488009,0.000285421,1.62E-05,6.10E-06,0.000238505,0.001033482,7.46E-05,0.000334367,0.000969963,0.001331778,0.000300398,0.001068996,0,5.00E-05,4.40E-05,0.000206729,0.00049983,2.03E-05,0,0.001823909,0.000612591,0.001228144,6.51E-05,4.28E-05,0.00040576,3.06E-05,0.000845713,0.002205929,9.58E-05,0.000123769,0.00248817,0,0.000187817,0.001807969,0.000872273,0,6.65E-05,0.002483828,0.000214893,0.002252128,0,0.002737947,0.001256895,0,0.002524253,0,0.000193602,1.52E-05,0.005831944,0.000118974,0.007618222,0.000444008,0.001569631,0.002397538,0,0.000579294,0.000217935,3.93E-05,0.000125497,0.002914142,0.000181655,0.003242341,0,0.000245537,7.76E-05,0.000130458,0.000156199,1.96E-05,0.000523737,9.19E-05,0.000324661,0.000210339,5.70E-05,4.66E-06,8.25E-05,3.31E-05,9.30E-06,0
188.61571,3.69E-06,0.000430165,0.000791934,0.000118954,0.000176457,0.000881101,1.64E-05,0,0.000108769,4.54E-05,0.000600482,5.02E-06,9.64E-05,0.00456426,0,0.001746599,0.000444412,0.00026999,1.72E-05,4.32E-06,0.000224939,0.000986656,4.51E-05,0.000326003,0.000913676,0.001273757,0.000259221,0.001029845,0,5.02E-05,5.11E-05,0.000194743,0.000453524,3.12E-05,0,0.001742472,0.000623912,0.001169962,5.54E-05,4.19E-05,0.000388265,3.48E-05,0.000799157,0.002129404,0.000118917,0.00012086,0.002381523,0,0.000185914,0.001774778,0.000879672,2.78E-08,7.19E-05,0.002388208,0.000223017,0.002174829,0,0.002674643,0.001245014,0,0.002464743,0,0.000181859,1.78E-05,0.00559888,0.000118879,0.007356767,0.000447487,0.00145654,0.002343591,0,0.000567427,0.000214296,4.27E-05,0.000111533,0.002838339,0.000162685,0.003190892,0,0.000237428,7.32E-05,0.000127737,0.00017742,1.10E-05,0.000531361,9.03E-05,0.000306122,0.000193949,4.82E-05,7.95E-06,9.36E-05,3.28E-05,7.19E-06,0
189.49001,1.57E-06,0.000407711,0.000742197,0.000108547,0.000167712,0.000826444,6.41E-06,0,0.000101903,4.23E-05,0.000546229,5.24E-06,8.95E-05,0.004468405,0,0.001644102,0.00042751,0.000260094,1.93E-05,6.45E-06,0.000213955,0.000920877,6.63E-05,0.000303061,0.000852041,0.001209573,0.00025458,0.000974212,0,4.97E-05,4.63E-05,0.000179345,0.000427816,2.27E-05,0,0.001681497,0.000617006,0.001103339,5.51E-05,4.21E-05,0.000373144,3.49E-05,0.000739205,0.002008818,7.51E-05,0.000114694,0.002278091,0,0.000181437,0.001722778,0.000789201,0,6.07E-05,0.002272623,0.000211125,0.002079914,0,0.002620711,0.000945658,0,0.002368413,0,0.000185375,1.55E-05,0.005276701,0.000130959,0.00709254,0.000420405,0.001550969,0.002198885,0,0.000547052,0.000198498,4.34E-05,0.00010279,0.00271314,0.000165409,0.003081403,0,0.000242771,6.81E-05,0.000124485,0.000148169,2.09E-05,0.000494354,8.65E-05,0.000296152,0.000191296,4.90E-05,6.69E-06,9.02E-05,2.86E-05,1.17E-05,4.94E-07
190.18143,3.64E-06,0.000387981,0.000707715,0.000102149,0.000162157,0.00079469,5.58E-06,0,9.98E-05,3.54E-05,0.000525774,6.10E-06,8.52E-05,0.004361005,0,0.001558359,0.000388411,0.000249446,1.21E-05,3.37E-06,0.000205947,0.00088558,8.25E-05,0.000289374,0.000840918,0.001139796,0.000212405,0.000933934,0,4.17E-05,3.17E-05,0.000173064,0.000438734,1.95E-05,0,0.001571457,0.000571569,0.001042889,5.26E-05,3.73E-05,0.000332917,4.11E-05,0.00067511,0.001896757,0.00016276,0.000105788,0.002161851,0,0.000158813,0.001645171,0.000823009,1.14E-07,6.08E-05,0.002181864,0.000209943,0.002022823,0,0.002541833,0.001139763,0,0.002325992,0,0.000192261,1.88E-05,0.005108268,0.0001029,0.006865986,0.000418566,0.001444412,0.002202513,0,0.000528497,0.000193466,3.80E-05,0.000110972,0.002655248,0.000182543,0.003024406,0,0.000232897,7.74E-05,0.000122611,0.000154352,1.83E-05,0.000507557,8.74E-05,0.000273296,0.000180133,5.22E-05,8.34E-06,5.53E-05,2.71E-05,7.96E-06,0
190.66142,6.28E-06,0.000362118,0.000648239,9.20E-05,0.000155413,0.000751788,1.05E-05,0,9.07E-05,3.81E-05,0.000511192,6.74E-06,7.65E-05,0.004267853,0,0.001466503,0.0003725,0.0002351,1.60E-05,5.72E-06,0.000200596,0.0008196,3.03E-05,0.00027016,0.000764989,0.001069768,0.000212058,0.000891467,0,4.67E-05,2.19E-05,0.000164124,0.000399538,1.58E-05,0,0.001488949,0.000599466,0.000982012,5.70E-05,3.77E-05,0.000331658,2.99E-05,0.000654884,0.001797171,0.000116756,0.000100262,0.002066227,0,0.00016733,0.001577691,0.000745535,2.62E-08,6.10E-05,0.002075557,0.00019819,0.001961808,0,0.00247068,0.000976007,0,0.00228265,0,0.000169297,1.29E-05,0.004951546,8.97E-05,0.006691199,0.000396424,0.001474267,0.002174229,0,0.000522899,0.000198394,3.39E-05,0.000114103,0.002546228,0.000171495,0.002932811,0,0.000222996,7.23E-05,0.000118817,0.000145747,1.76E-05,0.000474098,8.30E-05,0.00027326,0.000171669,4.67E-05,7.52E-06,7.16E-05,2.52E-05,6.57E-06,0
190.94858,2.07E-06,0.000337202,0.000616003,8.65E-05,0.000146558,0.000705909,6.22E-06,0,8.41E-05,3.74E-05,0.000488142,4.40E-06,8.15E-05,0.004190609,0,0.001374616,0.000361952,0.000219577,1.75E-05,5.91E-06,0.00017768,0.000772179,2.58E-05,0.000254607,0.000722506,0.001001899,0.000213125,0.000851953,0,4.26E-05,4.32E-05,0.00014526,0.000397489,1.97E-05,0,0.001413365,0.000533453,0.000940779,4.93E-05,3.72E-05,0.000301098,2.65E-05,0.000610948,0.001720579,0.000102598,9.73E-05,0.001917657,0,0.000140313,0.001508828,0.000751292,0,6.11E-05,0.001982061,0.000176801,0.001912146,3.56E-05,0.002298087,0.000927036,1.62E-06,0.00223442,0,0.000170217,1.08E-05,0.004712107,7.55E-05,0.006424377,0.000394822,0.001331794,0.002156016,0,0.000503112,0.000177204,3.27E-05,0.000112021,0.002489193,0.00015213,0.002865927,0,0.000223451,5.83E-05,0.000111808,0.000164052,1.27E-05,0.000466522,8.19E-05,0.000259159,0.000168305,4.37E-05,9.71E-06,6.31E-05,2.10E-05,5.38E-06,0
191.07573,6.53E-07,0.000321726,0.000589781,7.78E-05,0.000137981,0.000686855,5.74E-06,0,8.64E-05,3.12E-05,0.000452532,3.39E-06,7.95E-05,0.004123999,0,0.001311707,0.000327725,0.000216359,1.41E-05,7.75E-06,0.000165324,0.000721889,5.13E-05,0.000244064,0.000670509,0.000938923,0.000238123,0.000811978,0,3.86E-05,2.80E-05,0.000139783,0.000369505,1.39E-05,0,0.001350658,0.000499734,0.000884778,4.54E-05,3.41E-05,0.000297282,2.49E-05,0.000573734,0.001624618,0.000114123,9.12E-05,0.001842849,0,0.000141718,0.001452971,0.000733853,0,5.22E-05,0.001902446,0.000183559,0.001862867,5.02E-05,0.002298003,0.000854608,4.75E-08,0.002189329,0,0.000164026,1.42E-05,0.004496831,8.32E-05,0.006173478,0.000384517,0.001321901,0.00211292,0,0.000490624,0.000166772,3.38E-05,0.000106408,0.002411489,0.000166793,0.002798693,0,0.000214794,6.34E-05,0.000110916,0.000145455,1.59E-05,0.000487683,7.96E-05,0.00024366,0.000153139,4.55E-05,1.34E-05,7.48E-05,2.12E-05,7.27E-06,1.26E-07
191.0743,3.08E-06,0.000300494,0.000527938,7.33E-05,0.000126714,0.000650962,1.16E-05,0,7.55E-05,3.49E-05,0.000459523,5.80E-06,7.36E-05,0.00402549,0,0.001230821,0.000318772,0.00020662,1.39E-05,4.76E-06,0.000147995,0.000687657,2.84E-05,0.000220605,0.000652886,0.00088697,0.000187525,0.000777465,0,3.29E-05,2.60E-05,0.000133191,0.000337513,2.27E-05,0,0.001285038,0.000483808,0.00085029,5.27E-05,3.31E-05,0.000245376,2.37E-05,0.000488567,0.001559342,5.65E-05,9.09E-05,0.001793869,0,0.000141453,0.001404426,0.000704844,0,5.22E-05,0.001810365,0.000161178,0.001794896,6.46E-05,0.002187595,0.000937133,3.27E-07,0.002082303,0,0.000176112,1.15E-05,0.004269391,7.68E-05,0.005961916,0.000377799,0.001295705,0.00204577,0,0.000475865,0.000162599,2.99E-05,0.000119005,0.002337121,0.000143967,0.002733468,0,0.000216708,6.13E-05,0.00010918,0.00014021,1.20E-05,0.000416123,7.76E-05,0.000227631,0.00014963,4.73E-05,1.41E-05,7.26E-05,1.76E-05,7.99E-06,5.59E-07
191.04858,8.53E-06,0.000289045,0.000528695,6.83E-05,0.000116983,0.000635167,6.64E-06,0,7.23E-05,3.78E-05,0.000451303,4.51E-06,7.14E-05,0.003999214,0,0.0011804,0.000289141,0.000203089,1.32E-05,2.74E-06,0.000139097,0.000650754,1.47E-05,0.000220119,0.000632342,0.000843333,0.000176355,0.000747124,7.07E-07,3.68E-05,2.99E-05,0.000118097,0.000311238,1.89E-05,0,0.001232981,0.000527459,0.000811949,4.45E-05,3.07E-05,0.000251681,2.45E-05,0.000511869,0.001499365,6.71E-05,8.60E-05,0.001707669,0,0.000135523,0.001369715,0.000678103,0,5.23E-05,0.001759517,0.000143383,0.001760774,4.53E-05,0.002097649,0.000875592,0,0.002067115,0,0.000145823,7.93E-06,0.004224855,7.61E-05,0.005872273,0.00035938,0.001303304,0.002043631,0,0.000469525,0.000164495,2.61E-05,0.000113926,0.002273653,0.000159637,0.00268504,0,0.00020206,5.95E-05,0.000111136,0.000151415,1.60E-05,0.00044827,7.28E-05,0.000223389,0.000148914,3.99E-05,7.94E-06,7.32E-05,1.77E-05,6.56E-06,6.89E-08
190.97289,4.98E-06,0.000278307,0.000491414,6.39E-05,0.000115414,0.000591468,1.87E-05,0,7.57E-05,3.83E-05,0.000429334,5.20E-06,6.34E-05,0.003949216,0,0.001106221,0.000290927,0.000194824,1.50E-05,4.55E-06,0.000147318,0.000613007,5.46E-05,0.000214023,0.00058988,0.000783945,0.000192323,0.000717524,0,3.15E-05,2.99E-05,0.000115565,0.000328681,1.91E-05,0,0.001184849,0.000475618,0.000773442,4.50E-05,3.21E-05,0.000233362,3.05E-05,0.000483625,0.001429029,7.86E-05,7.88E-05,0.001655738,0,0.000129665,0.001323384,0.00068176,0,5.15E-05,0.001698558,0.000118789,0.001708415,5.74E-05,0.00207876,0.001018329,0,0.002057749,0,0.000142461,1.33E-05,0.004069531,7.46E-05,0.005736715,0.000349186,0.001206119,0.002004857,0,0.00046425,0.000149115,2.47E-05,0.000106024,0.002239683,0.000149763,0.002651821,0,0.00020642,5.55E-05,0.000107235,0.00014326,1.53E-05,0.000442928,7.45E-05,0.000223682,0.000144202,3.53E-05,6.78E-06,5.96E-05,2.01E-05,7.48E-06,0
190.86858,3.14E-06,0.000267597,0.000502026,6.10E-05,0.000112431,0.00058792,7.73E-06,0,6.07E-05,3.44E-05,0.000427575,6.54E-06,5.53E-05,0.003907484,0,0.00108154,0.000276865,0.000191305,1.31E-05,5.31E-06,0.00013187,0.000604136,4.37E-07,0.000212441,0.000583097,0.000769353,0.000172835,0.000695769,0,3.47E-05,3.16E-05,0.000109493,0.000317739,1.57E-05,0,0.001148746,0.000521431,0.000749903,4.78E-05,3.22E-05,0.000204625,2.33E-05,0.00046132,0.001391432,9.71E-05,7.69E-05,0.001610951,0,0.000126695,0.001306947,0.000620082,0,4.79E-05,0.001645369,0.000159082,0.001683926,4.23E-05,0.002039412,0.000926543,0,0.002020362,0,0.000158975,1.16E-05,0.003944705,5.87E-05,0.005618031,0.000351256,0.001262232,0.0019752,0,0.000455625,0.000143569,3.08E-05,0.000100763,0.002181617,0.000154863,0.002606159,0,0.000200795,5.96E-05,0.000104548,0.000132826,1.20E-05,0.000443706,7.42E-05,0.00022148,0.000140194,3.91E-05,9.38E-06,6.68E-05,1.73E-05,8.45E-06,0
190.82999,9.36E-08,0.00026815,0.000477425,5.94E-05,0.000111938,0.000561404,1.21E-05,0,6.12E-05,3.33E-05,0.000422757,4.80E-06,6.33E-05,0.003906181,0,0.001046734,0.000265432,0.000186821,1.11E-05,7.07E-06,0.000135152,0.000578435,7.98E-05,0.000202738,0.000576755,0.000749894,0.000147501,0.000685339,0,3.26E-05,3.39E-05,0.000109192,0.000322174,2.19E-05,0,0.001116277,0.000478602,0.000725557,4.38E-05,3.07E-05,0.000232722,2.72E-05,0.000433648,0.001354528,0.00014261,7.93E-05,0.001566454,0,0.000123764,0.001287758,0.000636422,0,4.61E-05,0.001617238,0.0001651,0.001645341,5.03E-05,0.002023619,0.000762541,0,0.002011115,0,0.000128174,1.19E-05,0.003903058,8.09E-05,0.00552235,0.000346402,0.001127541,0.001955128,0,0.000453809,0.000145435,2.88E-05,9.73E-05,0.002151135,0.000135729,0.002583433,0,0.000201931,5.17E-05,0.000103164,0.000153896,1.15E-05,0.000420817,7.32E-05,0.00020847,0.000142204,3.98E-05,1.01E-05,6.93E-05,1.79E-05,7.06E-06,1.79E-08
190.93143,2.82E-06,0.000265851,0.00049294,5.67E-05,0.000112683,0.00056405,1.18E-05,0,6.69E-05,3.44E-05,0.000410111,7.60E-06,6.47E-05,0.003890554,0,0.001023021,0.000249918,0.000176891,1.43E-05,1.45E-06,0.000134429,0.00058224,1.59E-05,0.000194198,0.00054549,0.000719049,0.000191441,0.000670226,0,3.31E-05,3.24E-05,0.000109357,0.000323679,1.52E-05,0,0.001109344,0.000475242,0.000715177,3.89E-05,3.02E-05,0.000229558,2.61E-05,0.000420845,0.00132579,0.000100494,7.21E-05,0.00153903,0,0.00012575,0.001255347,0.000614832,2.36E-07,5.39E-05,0.001573338,0.000157997,0.001599809,4.44E-05,0.001949151,0.001041772,2.37E-06,0.001982901,0,0.000120339,1.06E-05,0.003836876,6.37E-05,0.005493177,0.000335761,0.001203473,0.001874112,0,0.000446414,0.00014419,2.54E-05,0.000110951,0.002121483,0.000138854,0.002547131,0,0.000194509,5.23E-05,0.00010182,0.000148616,1.00E-05,0.000402499,7.01E-05,0.0002156,0.0001445,3.53E-05,4.71E-06,6.62E-05,1.60E-05,6.00E-06,0
191.26143,1.58E-06,0.000270158,0.00050586,6.12E-05,0.000109145,0.000563639,1.08E-05,0,6.55E-05,3.32E-05,0.000412715,6.98E-06,6.54E-05,0.003905843,0,0.001027222,0.000270552,0.000176804,1.05E-05,3.37E-06,0.000123524,0.000590481,2.00E-05,0.000198845,0.00052893,0.000726233,0.000184091,0.000659099,0,2.95E-05,1.93E-05,0.000114194,0.000304926,1.80E-05,0,0.001110935,0.000499005,0.000703382,4.30E-05,3.09E-05,0.000211774,2.17E-05,0.000447394,0.001328842,6.68E-05,7.60E-05,0.001553375,0,0.000118773,0.001257564,0.000590404,0,4.64E-05,0.001560782,0.00014271,0.001588979,4.49E-05,0.001961853,0.000808046,0,0.001982225,0,0.000146095,8.98E-06,0.00381053,7.36E-05,0.005486492,0.00033586,0.001315264,0.001875511,0,0.000444882,0.000150485,2.49E-05,0.000101318,0.002112567,0.000124919,0.002536289,0,0.000194717,6.07E-05,9.93E-05,0.000134761,1.32E-05,0.000396961,7.30E-05,0.000217928,0.000140491,4.00E-05,7.38E-06,6.57E-05,1.56E-05,5.88E-06,0
191.80714,7.13E-06,0.000275697,0.000523412,6.01E-05,0.000117527,0.000566976,9.19E-06,0,6.38E-05,4.21E-05,0.000409214,4.70E-06,6.70E-05,0.003924313,0,0.001022746,0.00028045,0.000173354,1.53E-05,3.67E-06,0.000154276,0.000580375,6.17E-05,0.000190386,0.000554736,0.000730756,0.000154796,0.000640537,0,3.69E-05,2.90E-05,0.000118672,0.000292917,1.66E-05,0,0.001107613,0.000479695,0.000692491,4.48E-05,3.05E-05,0.000195038,2.41E-05,0.000450545,0.001300215,9.43E-05,7.35E-05,0.001513746,0,0.000124141,0.001229953,0.000610315,0,5.19E-05,0.001560699,0.000160081,0.001593093,5.37E-05,0.001886326,0.000763246,0,0.001963612,0,0.000148793,1.03E-05,0.003817482,4.82E-05,0.005440162,0.000330461,0.00131113,0.001844436,3.29E-05,0.000440586,0.000148875,2.62E-05,9.40E-05,0.002100015,0.000130064,0.002513383,0,0.000192042,5.82E-05,0.000103692,0.000157477,1.10E-05,0.000439381,7.42E-05,0.000215602,0.000137618,3.74E-05,1.23E-05,7.06E-05,1.52E-05,7.27E-06,0
192.59,3.72E-06,0.000285002,0.000539212,6.36E-05,0.000120189,0.000568083,9.13E-06,0,7.41E-05,3.41E-05,0.000429277,8.71E-06,7.47E-05,0.0039888,0,0.001038701,0.000273694,0.000169407,1.09E-05,2.40E-06,0.00015885,0.000605039,4.24E-05,0.00019172,0.000564346,0.000738539,0.000190632,0.000648513,1.07E-06,3.33E-05,3.44E-05,0.000120065,0.000300114,1.23E-05,1.60E-05,0.00111358,0.000468645,0.00070208,3.86E-05,2.99E-05,0.000206633,2.84E-05,0.000458701,0.00130561,8.40E-05,7.77E-05,0.001552456,0,0.000120164,0.001244443,0.000647233,0,5.10E-05,0.001566257,0.000166092,0.001576016,3.59E-05,0.001958394,0.000768427,0,0.001961974,0,0.000154483,1.26E-05,0.003751357,6.47E-05,0.005334963,0.000331688,0.001216669,0.001852971,2.50E-05,0.000448342,0.000156846,2.40E-05,0.000106763,0.002090428,0.00013076,0.002509486,0,0.000199707,5.55E-05,0.00010496,0.000118545,1.58E-05,0.000419414,7.39E-05,0.000207156,0.000140228,4.12E-05,7.39E-06,6.34E-05,1.95E-05,4.10E-06,4.17E-08
193.53287,2.55E-06,0.00029582,0.000571685,6.67E-05,0.00012926,0.000587811,8.02E-06,0,8.30E-05,3.47E-05,0.000430582,8.00E-06,6.86E-05,0.004030148,0,0.001046503,0.000291928,0.000181101,1.57E-05,4.00E-06,0.000184902,0.000622754,6.91E-05,0.000197706,0.0005702,0.000758788,0.000184958,0.000654553,0,3.98E-05,2.58E-05,0.000127932,0.000314273,1.20E-05,0,0.001145241,0.000478481,0.000707038,4.45E-05,3.13E-05,0.00023336,1.76E-05,0.000486664,0.0013082,8.80E-05,7.47E-05,0.001548387,0,0.000120169,0.001238317,0.000680326,0,4.90E-05,0.001575427,0.000155344,0.001586343,5.22E-05,0.001992474,0.000693282,0,0.001942688,0,0.000141222,9.40E-06,0.003789752,6.50E-05,0.005368475,0.000327024,0.00118736,0.001807302,1.55E-05,0.000446453,0.000151461,2.52E-05,0.000101627,0.002092807,0.000137004,0.002517743,0,0.000196936,5.76E-05,0.00010365,0.000140136,1.58E-05,0.000434877,7.47E-05,0.000228581,0.000147132,4.10E-05,8.37E-06,6.77E-05,1.88E-05,7.32E-06,1.95E-07
194.59,4.93E-06,0.000305295,0.000617085,6.73E-05,0.000131435,0.000595098,1.12E-05,0,7.84E-05,3.90E-05,0.000429239,6.81E-06,8.54E-05,0.00408023,0,0.001075373,0.000294471,0.000176166,1.16E-05,3.64E-06,0.000173096,0.000650291,4.38E-05,0.000199472,0.000561927,0.000782755,0.000203864,0.00064901,0,4.13E-05,3.47E-05,0.000133772,0.000343327,1.38E-05,3.26E-06,0.001164847,0.000453811,0.000724555,3.85E-05,3.30E-05,0.000269091,2.72E-05,0.000491597,0.001318907,0.000140244,7.69E-05,0.001573692,0,0.000121535,0.001240198,0.00066922,2.37E-07,5.43E-05,0.001605675,0.000100198,0.00159376,4.30E-05,0.001958271,0.000980082,0,0.00195302,0,0.000157085,1.74E-05,0.00381936,6.97E-05,0.005354915,0.000328454,0.001134105,0.001832926,0,0.000450814,0.000158355,2.33E-05,0.00010664,0.002101996,0.000128152,0.002531904,0,0.000191248,5.52E-05,0.000105475,0.000142494,1.96E-05,0.000437702,7.81E-05,0.000226991,0.000140713,4.47E-05,1.07E-05,6.59E-05,1.88E-05,6.47E-06,0
195.69287,3.11E-06,0.000310326,0.000623337,6.52E-05,0.000123801,0.000601602,7.63E-06,0,7.10E-05,4.21E-05,0.00043116,7.57E-06,8.82E-05,0.004102247,0,0.001086876,0.000287368,0.00017102,1.15E-05,2.85E-06,0.000179145,0.000657501,8.99E-05,0.000189697,0.000611733,0.00079893,0.000204585,0.000647873,0,4.29E-05,2.93E-05,0.000138338,0.00035503,1.80E-05,9.95E-07,0.001166556,0.000456829,0.000727925,4.30E-05,3.36E-05,0.000275807,3.33E-05,0.000505474,0.00132878,0.000101727,7.28E-05,0.001540741,0,0.000128056,0.001246964,0.000701565,0,5.77E-05,0.001606704,0.000140862,0.001577445,3.33E-05,0.001960684,0.000682625,0,0.001890559,0,0.000133526,1.37E-05,0.003775259,6.22E-05,0.005276914,0.000320351,0.00120427,0.001803182,1.14E-05,0.000455655,0.000161269,2.85E-05,0.000105009,0.00208913,0.000123387,0.002515734,0,0.000191482,5.59E-05,0.00010652,0.000150694,1.48E-05,0.000423856,7.39E-05,0.000227168,0.000149755,4.30E-05,1.29E-05,5.73E-05,2.10E-05,4.78E-06,3.61E-07
196.75143,1.16E-05,0.000312566,0.000630987,6.89E-05,0.000127934,0.000599211,1.07E-05,0,8.39E-05,4.16E-05,0.000442134,7.38E-06,9.23E-05,0.004094543,0,0.00107986,0.000291422,0.000173835,1.28E-05,3.71E-06,0.000205347,0.000665708,0.000107504,0.000193331,0.000621441,0.000788341,0.000209796,0.000643157,0,4.60E-05,3.49E-05,0.000134033,0.000378086,1.67E-05,0,0.001168769,0.000448626,0.000722031,4.45E-05,3.43E-05,0.000269952,2.88E-05,0.000530319,0.00131122,0.000127906,7.38E-05,0.001565987,2.17E-07,0.000125935,0.001229646,0.000712539,2.36E-07,5.57E-05,0.001604124,0.000153014,0.001576692,3.54E-05,0.001874685,0.000970958,4.52E-08,0.001884201,0,0.00014626,9.42E-06,0.003751408,3.53E-05,0.005271006,0.0003205,0.001077787,0.001806232,0,0.000454898,0.000159485,2.45E-05,0.0001031,0.002089922,0.000129947,0.002510618,0,0.000189722,5.04E-05,0.000104101,0.000122146,1.76E-05,0.000442562,7.37E-05,0.000226519,0.00015552,4.02E-05,8.17E-06,6.75E-05,2.22E-05,4.29E-06,0
197.70572,2.76E-06,0.00030683,0.000650611,6.65E-05,0.000138329,0.000596477,9.70E-06,0,7.42E-05,4.22E-05,0.000438052,5.47E-06,8.98E-05,0.004092229,0,0.001093214,0.000301149,0.00017178,1.44E-05,9.90E-06,0.000205084,0.00066798,8.56E-05,0.000192615,0.000606362,0.000790501,0.000200329,0.000641264,0,3.69E-05,3.20E-05,0.000146806,0.000334383,1.68E-05,0,0.001164691,0.000437836,0.000715312,3.66E-05,3.45E-05,0.000259034,2.15E-05,0.000520988,0.001328776,0.000111492,7.46E-05,0.001562762,0,0.00012636,0.001226983,0.000691445,0,5.81E-05,0.001590907,0.000168276,0.001551363,5.58E-05,0.001941049,0.000804026,0,0.001878032,0,0.00015953,1.48E-05,0.003701489,7.08E-05,0.005182328,0.000321995,0.001205124,0.001773099,8.44E-07,0.000447685,0.000160794,2.65E-05,0.000107691,0.002082062,0.000126228,0.00250342,0,0.000193381,6.07E-05,0.000104224,0.000141401,1.26E-05,0.000436478,7.82E-05,0.000237074,0.000153909,3.98E-05,1.50E-05,6.77E-05,1.77E-05,7.62E-06,0
